date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:14	2298/2298	---M--	200	added ('OK')	image/png	etag:%225d93779e-8fa%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student9.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student9.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/index5.html)
17:22:14	2251/2251	---M--	200	added ('OK')	image/png	etag:%225d937797-8cb%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student10.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student10.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/index5.html)
17:22:15	13215/13215	---M--	200	added ('OK')	image/jpeg	etag:%225d937796-339f%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student1.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/student1.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/student-details.html)
17:22:15	15180/15180	---MCZ	200	added ('OK')	text/css	etag:W/%225d937701-3b4c%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/select2.min.css	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/select2.min.css	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/admit-form.html)
17:22:16	12257/12257	---MCZ	200	added ('OK')	text/css	etag:W/%225d9376fc-2fe1%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/datepicker.min.css	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/datepicker.min.css	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/admit-form.html)
17:22:17	67940/67940	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d93772d-10964%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/select2.min.js	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/select2.min.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/admit-form.html)
17:22:17	35542/35542	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d937721-8ad6%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/datepicker.min.js	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/datepicker.min.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/admit-form.html)
17:22:18	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:19%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/jquery.smoothscroll.min.js	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/jquery.smoothscroll.min.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/student-promotion.html)
17:22:19	14786/14786	---M--	200	added ('OK')	image/jpeg	etag:%225d93779e-39c2%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/teacher.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/teacher.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/teacher-details.html)
17:22:20	15014/15014	---M--	200	added ('OK')	image/jpeg	etag:%225d937795-3aa6%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/parents-details.html)
17:22:20	1783/1783	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d937723-6f7%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/map.html)
17:22:21	3159/3159	---M--	200	added ('OK')	image/jpeg	etag:%225d93779f-c57%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user1.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user1.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:21	3444/3444	---M--	200	added ('OK')	image/jpeg	etag:%225d9377a0-d74%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user2.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user2.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:22	3082/3082	---M--	200	added ('OK')	image/jpeg	etag:%225d9377a0-c0a%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user3.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user3.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:22	3537/3537	---M--	200	added ('OK')	image/jpeg	etag:%225d9377a1-dd1%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user4.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user4.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:23	2822/2822	---M--	200	added ('OK')	image/jpeg	etag:%225d9377a1-b06%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user5.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user5.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:23	11970/11970	---M--	200	added ('OK')	image/jpeg	etag:%225d93779f-2ec2%22	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user.jpg	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
17:22:25	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:25%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
17:22:26	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:27%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
17:22:27	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:28%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
17:22:29	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:29%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
17:22:30	56757/56757	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2016:22:30%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	D:/Program%20Files%20(x86)/123test/school/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
